id,name,region
2429025,Saint-evariste-de-Forsyth,Quebec 
2453025,Sainte-Victoire-de-Sorel,Quebec 
2410070,Saint-Fabien,Quebec 
2418015,Saint-Fabien-de-Panet,Quebec 
2478047,Saint-Faustin--Lac-Carre,Quebec 
2491042,Saint-Felicien,Quebec 
2488060,Saint-Felix-de-Dalquier,Quebec 
2449005,Saint-Felix-de-Kingsey,Quebec 
2462007,Saint-Felix-de-Valois,Quebec 
2494225,Saint-Felix-d'Otis,Quebec 
2432013,Saint-Ferdinand,Quebec 
2421010,Saint-Ferreol-les-Neiges,Quebec 
2433052,Saint-Flavien,Quebec 
2431030,Saint-Fortunat,Quebec 
2406055,Saint-Francois-d'Assise,Quebec 
2418060,Saint-Francois-de-la-Riviere-du-Sud,Quebec 
2420005,Saint-Francois-de-l'Ile-d'Orleans,Quebec 
2491015,Saint-Francois-de-Sales,Quebec 
2450128,Saint-Francois-du-Lac,Quebec 
2442020,Saint-Francois-Xavier-de-Brompton,Quebec 
2412025,Saint-Francois-Xavier-de-Viger,Quebec 
2427065,Saint-Frederic,Quebec 
2494235,Saint-Fulgence,Quebec 
2452080,Saint-Gabriel,Quebec 
2452085,Saint-Gabriel-de-Brandon,Quebec 
2409025,Saint-Gabriel-de-Rimouski,Quebec 
2422025,Saint-Gabriel-de-Valcartier,Quebec 
2414075,Saint-Gabriel-Lalemant,Quebec 
2493035,Saint-Gedeon,Quebec 
2429013,Saint-Gedeon-de-Beauce,Quebec 
2429073,Saint-Georges,Quebec 
2456010,Saint-Georges-de-Clarenceville,Quebec 
2440032,Saint-Georges-de-Windsor,Quebec 
2453085,Saint-Gerard-Majella,Quebec 
2414045,Saint-Germain,Quebec 
2449048,Saint-Germain-de-Grantham,Quebec 
2419075,Saint-Gervais,Quebec 
2434060,Saint-Gilbert,Quebec 
2433035,Saint-Gilles,Quebec 
2405015,Saint-Godefroi,Quebec 
2449113,Saint-Guillaume,Quebec 
2462912,Saint-Guillaume-Nord,Quebec 
2411020,Saint-Guy,Quebec 
2419068,Saint-Henri,Quebec 
2493070,Saint-Henri-de-Taillon,Quebec 
2444015,Saint-Hermenegilde,Quebec 
2429020,Saint-Hilaire-de-Dorset,Quebec 
2416050,Saint-Hilarion,Quebec 
2475045,Saint-Hippolyte,Quebec 
2494240,Saint-Honore,Quebec 
2429038,Saint-Honore-de-Shenley,Quebec 
2413090,Saint-Honore-de-Temiscouata,Quebec 
2412010,Saint-Hubert-de-Riviere-du-Loup,Quebec 
2454100,Saint-Hugues,Quebec 
2454048,Saint-Hyacinthe,Quebec 
2452045,Saint-Ignace-de-Loyola,Quebec 
2446095,Saint-Ignace-de-Stanbridge,Quebec 
2415005,Saint-Irenee,Quebec 
2467040,Saint-Isidore,Quebec 
2426063,Saint-Isidore,Quebec 
2441012,Saint-Isidore-de-Clifton,Quebec 
2463013,Saint-Jacques,Quebec 
2431140,Saint-Jacques-de-Leeds,Quebec 
2431025,Saint-Jacques-le-Majeur-de-Wolfestown,Quebec 
2468040,Saint-Jacques-le-Mineur,Quebec 
2433065,Saint-Janvier-de-Joly,Quebec 
2457033,Saint-Jean-Baptiste,Quebec 
2431100,Saint-Jean-de-Brebeuf,Quebec 
2408010,Saint-Jean-de-Cherbourg,Quebec 
2411010,Saint-Jean-de-Dieu,Quebec 
2413010,Saint-Jean-de-la-Lande,Quebec 
2420015,Saint-Jean-de-l'Ile-d'Orleans,Quebec 
2462015,Saint-Jean-de-Matha,Quebec 
2417070,Saint-Jean-Port-Joli,Quebec 
2456083,Saint-Jean-sur-Richelieu,Quebec 
2475017,Saint-Jerome,Quebec 
2421020,Saint-Joachim,Quebec 
2447040,Saint-Joachim-de-Shefford,Quebec 
2427043,Saint-Joseph-de-Beauce,Quebec 
2431045,Saint-Joseph-de-Coleraine,Quebec 
2440005,Saint-Joseph-de-Ham-Sud,Quebec 
2414030,Saint-Joseph-de-Kamouraska,Quebec 
2409070,Saint-Joseph-de-Lepage,Quebec 
2427050,Saint-Joseph-des-erables,Quebec 
2453050,Saint-Joseph-de-Sorel,Quebec 
2472025,Saint-Joseph-du-Lac,Quebec 
2454110,Saint-Jude,Quebec 
2427055,Saint-Jules,Quebec 
2431035,Saint-Julien,Quebec 
2418005,Saint-Just-de-Bretenieres,Quebec 
2413040,Saint-Juste-du-Lac,Quebec 
2451045,Saint-Justin,Quebec 
2487120,Saint-Lambert,Quebec 
2458012,Saint-Lambert,Quebec 
2426070,Saint-Lambert-de-Lauzon,Quebec 
2420020,Saint-Laurent-de-l'Ile-d'Orleans,Quebec 
2471105,Saint-Lazare,Quebec 
2419050,Saint-Lazare-de-Bellechasse,Quebec 
2408065,Saint-Leandre,Quebec 
2450042,Saint-Leonard-d'Aston,Quebec 
2434115,Saint-Leonard-de-Portneuf,Quebec 
2419020,Saint-Leon-de-Standon,Quebec 
2407030,Saint-Leon-le-Grand,Quebec 
2451035,Saint-Leon-le-Grand,Quebec 
2454072,Saint-Liboire,Quebec 
2463065,Saint-Liguori,Quebec 
2463048,Saint-Lin--Laurentides,Quebec 
2454120,Saint-Louis,Quebec 
2439170,Saint-Louis-de-Blandford,Quebec 
2470035,Saint-Louis-de-Gonzague,Quebec 
2428035,Saint-Louis-de-Gonzague,Quebec 
2421015,Saint-Louis-de-Gonzague-du-Cap-Tourmente,Quebec 
2413080,Saint-Louis-du-Ha! Ha!,Quebec 
2428060,Saint-Luc-de-Bellechasse,Quebec 
2437225,Saint-Luc-de-Vincennes,Quebec 
2449030,Saint-Lucien,Quebec 
2430072,Saint-Ludger,Quebec 
2493080,Saint-Ludger-de-Milot,Quebec 
2428075,Saint-Magloire,Quebec 
2449095,Saint-Majorique-de-Grantham,Quebec 
2419025,Saint-Malachie,Quebec 
2444003,Saint-Malo,Quebec 
2488040,Saint-Marc-de-Figuery,Quebec 
2434065,Saint-Marc-des-Carrieres,Quebec 
2413020,Saint-Marc-du-Lac-Long,Quebec 
2417020,Saint-Marcel,Quebec 
2454125,Saint-Marcel-de-Richelieu,Quebec 
2410025,Saint-Marcellin,Quebec 
2457050,Saint-Marc-sur-Richelieu,Quebec 
2429045,Saint-Martin,Quebec 
2455065,Saint-Mathias-sur-Richelieu,Quebec 
2467005,Saint-Mathieu,Quebec 
2457045,Saint-Mathieu-de-Beloeil,Quebec 
2411050,Saint-Mathieu-de-Rioux,Quebec 
2488050,Saint-Mathieu-d'Harricana,Quebec 
2451070,Saint-Mathieu-du-Parc,Quebec 
2437230,Saint-Maurice,Quebec 
2404010,Saint-Maxime-du-Mont-Louis,Quebec 
2411025,Saint-Medard,Quebec 
2468050,Saint-Michel,Quebec 
2419110,Saint-Michel-de-Bellechasse,Quebec 
2462085,Saint-Michel-des-Saints,Quebec 
2413065,Saint-Michel-du-Squatec,Quebec 
2412020,Saint-Modeste,Quebec 
2407095,Saint-Moise,Quebec 
2437240,Saint-Narcisse,Quebec 
2433030,Saint-Narcisse-de-Beaurivage,Quebec 
2410015,Saint-Narcisse-de-Rimouski,Quebec 
2493045,Saint-Nazaire,Quebec 
2448050,Saint-Nazaire-d'Acton,Quebec 
2419015,Saint-Nazaire-de-Dorchester,Quebec 
2419045,Saint-Neree,Quebec 
2407100,Saint-Noel,Quebec 
2452070,Saint-Norbert,Quebec 
2439043,Saint-Norbert-d'Arthabaska,Quebec 
2409055,Saint-Octave-de-Metis,Quebec 
2427035,Saint-Odilon-de-Cranbourne,Quebec 
2417005,Saint-Omer,Quebec 
2414080,Saint-Onesime-d'Ixworth,Quebec 
2453032,Saint-Ours,Quebec 
2414070,Saint-Pacome,Quebec 
2417010,Saint-Pamphile,Quebec 
2414018,Saint-Pascal,Quebec 
2433025,Saint-Patrice-de-Beaurivage,Quebec 
2468025,Saint-Patrice-de-Sherrington,Quebec 
2461005,Saint-Paul,Quebec 
2455015,Saint-Paul-d'Abbotsford,Quebec 
2412035,Saint-Paul-de-la-Croix,Quebec 
2456035,Saint-Paul-de-l'Ile-aux-Noix,Quebec 
2418030,Saint-Paul-de-Montminy,Quebec 
2451060,Saint-Paulin,Quebec 
2419005,Saint-Philemon,Quebec 
2429065,Saint-Philibert,Quebec 
2467010,Saint-Philippe,Quebec 
2414060,Saint-Philippe-de-Neri,Quebec 
2454008,Saint-Pie,Quebec 
2449130,Saint-Pie-de-Guire,Quebec 
2461020,Saint-Pierre,Quebec 
2432050,Saint-Pierre-Baptiste,Quebec 
2431135,Saint-Pierre-de-Broughton,Quebec 
2413075,Saint-Pierre-de-Lamy,Quebec 
2418055,Saint-Pierre-de-la-Riviere-du-Sud,Quebec 
2420025,Saint-Pierre-de-l'Ile-d'Orleans,Quebec 
2446025,Saint-Pierre-de-Veronne-a-Pike-River,Quebec 
2438065,Saint-Pierre-les-Becquets,Quebec 
2472043,Saint-Placide,Quebec 
2471020,Saint-Polycarpe,Quebec 
2491035,Saint-Prime,Quebec 
2428020,Saint-Prosper,Quebec 
2437250,Saint-Prosper-de-Champlain,Quebec 
2419082,Saint-Raphael,Quebec 
2434128,Saint-Raymond,Quebec 
2468055,Saint-Remi,Quebec 
2439020,Saint-Remi-de-Tingwick,Quebec 
2429050,Saint-Rene,Quebec 
2408035,Saint-Rene-de-Matane,Quebec 
2453020,Saint-Robert,Quebec 
2430070,Saint-Robert-Bellarmin,Quebec 
2463035,Saint-Roch-de-l'Achigan,Quebec 
2435045,Saint-Roch-de-Mekinac,Quebec 
2453040,Saint-Roch-de-Richelieu,Quebec 
2417065,Saint-Roch-des-Aulnaies,Quebec 
2463040,Saint-Roch-Ouest,Quebec 
2430100,Saint-Romain,Quebec 
2439145,Saint-Rosaire,Quebec 
2439130,Saint-Samuel,Quebec 
2426010,Saints-Anges,Quebec 
2477043,Saint-Sauveur,Quebec 
2430085,Saint-Sebastien,Quebec 
2456050,Saint-Sebastien,Quebec 
2451030,Saint-Severe,Quebec 
2427070,Saint-Severin,Quebec 
2435020,Saint-Severin,Quebec 
2405055,Saint-Simeon,Quebec 
2415058,Saint-Simeon,Quebec 
2454090,Saint-Simon,Quebec 
2411055,Saint-Simon,Quebec 
2429125,Saint-Simon-les-Mines,Quebec 
2480070,Saint-Sixte,Quebec 
2439005,Saints-Martyrs-Canadiens,Quebec 
2492070,Saint-Stanislas,Quebec 
2437245,Saint-Stanislas,Quebec 
2470040,Saint-Stanislas-de-Kostka,Quebec 
2460020,Saint-Sulpice,Quebec 
2438005,Saint-Sylvere,Quebec 
2433007,Saint-Sylvestre,Quebec 
2471015,Saint-Telesphore,Quebec 
2407070,Saint-Tharcisius,Quebec 
2448045,Saint-Theodore-d'Acton,Quebec 
2429005,Saint-Theophile,Quebec 
2461027,Saint-Thomas,Quebec 
2492045,Saint-Thomas-Didyme,Quebec 
2434085,Saint-Thuribe,Quebec 
2435027,Saint-Tite,Quebec 
2421005,Saint-Tite-des-Caps,Quebec 
2434090,Saint-Ubalde,Quebec 
2408073,Saint-Ulric,Quebec 
2416055,Saint-Urbain,Quebec 
2470005,Saint-Urbain-Premier,Quebec 
2456030,Saint-Valentin,Quebec 
2439135,Saint-Valere,Quebec 
2410060,Saint-Valerien,Quebec 
2454065,Saint-Valerien-de-Milton,Quebec 
2419117,Saint-Vallier,Quebec 
2444005,Saint-Venant-de-Paquette,Quebec 
2407075,Saint-Vianney,Quebec 
2427008,Saint-Victor,Quebec 
2450023,Saint-Wenceslas,Quebec 
2428005,Saint-Zacharie,Quebec 
2462080,Saint-Zenon,Quebec 
2407035,Saint-Zenon-du-Lac-Humqui,Quebec 
2450090,Saint-Zephirin-de-Courval,Quebec 
2471025,Saint-Zotique,Quebec 
2470052,Salaberry-de-Valleyfield,Quebec 
2499887,Salluit,Quebec 
2499135,Salluit,Quebec 
2421902,Sault-au-Cochon,Quebec 
2407085,Sayabec,Quebec 
2497040,Schefferville,Quebec 
2441080,Scotstown,Quebec 
2426048,Scott,Quebec 
2489040,Senneterre,Quebec 
2489045,Senneterre,Quebec 
2466127,Senneville,Quebec 
2497007,Sept-Iles,Quebec 
2422020,Shannon,Quebec 
2436033,Shawinigan,Quebec 
2484010,Shawville,Quebec 
2484095,Sheenboro,Quebec 
2447035,Shefford,Quebec 
2443027,Sherbrooke,Quebec 
2405010,Shigawake,Quebec 
2453052,Sorel-Tracy,Quebec 
2446045,Stanbridge East,Quebec 
2446030,Stanbridge Station,Quebec 
2445025,Stanstead,Quebec 
2445008,Stanstead,Quebec 
2444050,Stanstead-Est,Quebec 
2442005,Stoke,Quebec 
2422035,Stoneham-et-Tewkesbury,Quebec 
2430105,Stornoway,Quebec 
2430110,Stratford,Quebec 
2445105,Stukely-Sud,Quebec 
2446058,Sutton,Quebec 
2495005,Tadoussac,Quebec 
2487042,Taschereau,Quebec 
2499100,Tasiujaq,Quebec 
2499892,Tasiujaq,Quebec 
2485005,Temiscaming,Quebec 
2413073,Temiscouata-sur-le-Lac,Quebec 
2471075,Terrasse-Vaudreuil,Quebec 
2464008,Terrebonne,Quebec 
2431084,Thetford Mines,Quebec 
2484045,Thorne,Quebec 
2480050,Thurso,Quebec 
2485806,Timiskaming,Quebec 
2439025,Tingwick,Quebec 
2417035,Tourville,Quebec 
2488075,Trecesson,Quebec 
2471125,Tres-Saint-Redempteur,Quebec 
2469030,Tres-Saint-Sacrement,Quebec 
2427060,Tring-Jonction,Quebec 
2411040,Trois-Pistoles,Quebec 
2435055,Trois-Rives,Quebec 
2437067,Trois-Rivieres,Quebec 
2497802,Uashat,Quebec 
2442078,Ulverton,Quebec 
2499080,Umiujaq,Quebec 
2499878,Umiujaq,Quebec 
2448038,Upton,Quebec 
2433070,Val-Alain,Quebec 
2407080,Val-Brillant,Quebec 
2442060,Valcourt,Quebec 
2442055,Valcourt,Quebec 
2478010,Val-David,Quebec 
2480140,Val-des-Bois,Quebec 
2478100,Val-des-Lacs,Quebec 
2482015,Val-des-Monts,Quebec 
2489008,Val-d'Or,Quebec 
2442095,Val-Joli,Quebec 
2426015,Vallee-Jonction,Quebec 
2478005,Val-Morin,Quebec 
2430015,Val-Racine,Quebec 
2487105,Val-Saint-Gilles,Quebec 
2459020,Varennes,Quebec 
2471083,Vaudreuil-Dorion,Quebec 
2471090,Vaudreuil-sur-le-Lac,Quebec 
2456005,Venise-en-Quebec,Quebec 
2459025,Vercheres,Quebec 
2439062,Victoriaville,Quebec 
2485025,Ville-Marie,Quebec 
2432085,Villeroy,Quebec 
2484070,Waltham,Quebec 
2447030,Warden,Quebec 
2439077,Warwick,Quebec 
2499806,Waskaganish,Quebec 
2499035,Waskaganish,Quebec 
2499010,Waswanipi,Quebec 
2499802,Waswanipi,Quebec 
2447025,Waterloo,Quebec 
2444080,Waterville,Quebec 
2441098,Weedon,Quebec 
2499812,Wemindji,Quebec 
2499050,Wemindji,Quebec 
2490802,Wemotaci,Quebec 
2423802,Wendake,Quebec 
2476035,Wentworth,Quebec 
2477060,Wentworth-Nord,Quebec 
2441065,Westbury,Quebec 
2466032,Westmount,Quebec 
2499816,Whapmagoostui,Quebec 
2499070,Whapmagoostui,Quebec 
2449040,Wickham,Quebec 
2442088,Windsor,Quebec 
2485804,Winneway,Quebec 
2438802,Wolinak,Quebec 
2440017,Wotton,Quebec 
2451020,Yamachiche,Quebec 
2453072,Yamaska,Quebec 
4708048,Abbey,Saskatchewan
4715019,Aberdeen,Saskatchewan
4715018,Aberdeen No. 373,Saskatchewan
4706046,Abernethy,Saskatchewan
4706042,Abernethy No. 186,Saskatchewan
4716860,Ahtahkakoop 104,Saskatchewan
4718042,Air Ronge,Saskatchewan
4701037,Alameda,Saskatchewan
4715085,Albertville,Saskatchewan
4706065,Alice Beach,Saskatchewan
4701041,Alida,Saskatchewan
4711072,Allan,Saskatchewan
4715038,Alvena,Saskatchewan
4715005,Annaheim,Saskatchewan
4713016,Antelope Park No. 322,Saskatchewan
4701048,Antler,Saskatchewan
4701047,Antler No. 61,Saskatchewan
4717005,Aquadeo,Saskatchewan
4714062,Arborfield,Saskatchewan
4714059,Arborfield No. 456,Saskatchewan
4714036,Archerwill,Saskatchewan
4701059,Arcola,Saskatchewan
4701001,Argyle No. 1,Saskatchewan
4704038,Arlington No. 79,Saskatchewan
4711011,Arm River No. 252,Saskatchewan
4709076,Arran,Saskatchewan
4712059,Asquith,Saskatchewan
4703036,Assiniboia,Saskatchewan
4706810,Assiniboine 76,Saskatchewan
4705053,Atwater,Saskatchewan
4703054,Auvergne No. 76,Saskatchewan
4702062,Avonlea,Saskatchewan
4707093,Aylesbury,Saskatchewan
4714073,Aylsham,Saskatchewan
4707001,Baildon No. 131,Saskatchewan
4706047,Balcarres,Saskatchewan
4706032,Balgonie,Saskatchewan
4705054,Bangor,Saskatchewan
4714034,Barrier Valley No. 397,Saskatchewan
4712078,Battle River No. 438,Saskatchewan
4712079,Battleford,Saskatchewan
4715011,Bayne No. 371,Saskatchewan
4715845,Beardy's 97 and Okemasis 96,Saskatchewan
4710828,Beardy's and Okemasis 96 and 97A,Saskatchewan
4715859,Beardy's and Okemasis 96 and 97B,Saskatchewan
4715052,Beatty,Saskatchewan
4718033,Beauval,Saskatchewan
4707020,Beaver Flat,Saskatchewan
4717062,Beaver River No. 622,Saskatchewan
4707062,Beechy,Saskatchewan
4706022,Belle Plaine,Saskatchewan
4702023,Bengough,Saskatchewan
4702024,Bengough No. 40,Saskatchewan
4701027,Benson No. 35,Saskatchewan
4706061,Bethune,Saskatchewan
4701021,Bienfait,Saskatchewan
4711006,Big Arm No. 251,Saskatchewan
4717811,Big Island Lake Cree Territory,Saskatchewan
4710046,Big Quill No. 308,Saskatchewan
4716072,Big River,Saskatchewan
4716858,Big River 118,Saskatchewan
4716075,Big River No. 555,Saskatchewan
4716059,Big Shell,Saskatchewan
4708016,Big Stick No. 141,Saskatchewan
4712046,Biggar,Saskatchewan
4712042,Biggar No. 347,Saskatchewan
4715068,Birch Hills,Saskatchewan
4715067,Birch Hills No. 460,Saskatchewan
4705055,Bird's Point,Saskatchewan
4714041,Bjorkdale,Saskatchewan
4714038,Bjorkdale No. 426,Saskatchewan
4711038,Bladworth,Saskatchewan
4716016,Blaine Lake,Saskatchewan
4716013,Blaine Lake No. 434,Saskatchewan
4711069,Blucher No. 343,Saskatchewan
4704058,Bone Creek No. 108,Saskatchewan
4716011,Borden,Saskatchewan
4718825,Brabant Lake,Saskatchewan
4704008,Bracken,Saskatchewan
4711071,Bradwell,Saskatchewan
4706013,Bratt's Lake No. 129,Saskatchewan
4705079,Bredenbury,Saskatchewan
4706018,Briercrest,Saskatchewan
4717028,Britannia No. 502,Saskatchewan
4705031,Broadview,Saskatchewan
4713002,Brock,Saskatchewan
4701058,Brock No. 64,Saskatchewan
4711028,Broderick,Saskatchewan
4702051,Brokenshell No. 68,Saskatchewan
4701031,Browning No. 34,Saskatchewan
4707048,Brownlee,Saskatchewan
4715012,Bruno,Saskatchewan
4706052,B-Say-Tah,Saskatchewan
4709053,Buchanan,Saskatchewan
4709049,Buchanan No. 304,Saskatchewan
4715094,Buckland No. 491,Saskatchewan
4706055,Buena Vista,Saskatchewan
4718070,Buffalo Narrows,Saskatchewan
4713068,Buffalo No. 409,Saskatchewan
4718818,Buffalo River Dene Nation 193 (Peter Pond Lake 193),Saskatchewan
4706073,Bulyea,Saskatchewan
4708062,Burstall,Saskatchewan
4708032,Cabri,Saskatchewan
4704029,Cadillac,Saskatchewan
4709002,Calder,Saskatchewan
4709001,Calder No. 241,Saskatchewan
4702066,Caledonia No. 99,Saskatchewan
4702001,Cambria No. 6,Saskatchewan
4705073,Cana No. 214,Saskatchewan
4707058,Canaan No. 225,Saskatchewan
4715070,Candle Lake,Saskatchewan
4718817,Canoe Lake 165,Saskatchewan
4709032,Canora,Saskatchewan
4716052,Canwood,Saskatchewan
4716051,Canwood No. 494,Saskatchewan
4701004,Carievale,Saskatchewan
4701056,Carlyle,Saskatchewan
4704056,Carmichael,Saskatchewan
4704054,Carmichael No. 109,Saskatchewan
4701008,Carnduff,Saskatchewan
4707036,Caron No. 162,Saskatchewan
4707037,Caronport,Saskatchewan
4714069,Carrot River,Saskatchewan
4714845,Carrot River 29A,Saskatchewan
4707054,Central Butte,Saskatchewan
4702028,Ceylon,Saskatchewan
4706064,Chamberlain,Saskatchewan
4707031,Chaplin,Saskatchewan
4707029,Chaplin No. 164,Saskatchewan
4705018,Chester No. 125,Saskatchewan
4708065,Chesterfield No. 261,Saskatchewan
4718828,Chicken 224,Saskatchewan
4718823,Chicken 225,Saskatchewan
4715846,Chief Joseph Custer,Saskatchewan
4716077,Chitek Lake,Saskatchewan
4716863,Chitek Lake 191,Saskatchewan
4714092,Choiceland,Saskatchewan
4710034,Chorney Beach,Saskatchewan
4715076,Christopher Lake,Saskatchewan
4705094,Churchbridge,Saskatchewan
4705093,Churchbridge No. 211,Saskatchewan
4711077,Clavet,Saskatchewan
4709067,Clayton No. 333,Saskatchewan
4718839,Clearwater River Dene 222,Saskatchewan
4718829,Clearwater River Dene Band 223,Saskatchewan
4704009,Climax,Saskatchewan
4708053,Clinworth No. 230,Saskatchewan
4701016,Coalfields No. 4,Saskatchewan
4717002,Cochin,Saskatchewan
4707008,Coderre,Saskatchewan
4714074,Codette,Saskatchewan
4718028,Cole Bay,Saskatchewan
4713026,Coleville,Saskatchewan
4711079,Colonsay,Saskatchewan
4711076,Colonsay No. 342,Saskatchewan
4714056,Connaught No. 457,Saskatchewan
4712022,Conquest,Saskatchewan
4704021,Consul,Saskatchewan
4711065,Corman Park No. 344,Saskatchewan
4703004,Coronach,Saskatchewan
4709819,Cote 64,Saskatchewan
4709037,Cote No. 271,Saskatchewan
4707068,Coteau Beach,Saskatchewan
4707067,Coteau No. 255,Saskatchewan
4707018,Coulee No. 136,Saskatchewan
4705803,Cowessess 73,Saskatchewan
4707092,Craik,Saskatchewan
4707091,Craik No. 222,Saskatchewan
4706078,Craven,Saskatchewan
4702079,Creelman,Saskatchewan
4718051,Creighton,Saskatchewan
4715041,Cudworth,Saskatchewan
4715850,Cumberland 100A,Saskatchewan
4718005,Cumberland House,Saskatchewan
4718801,Cumberland House Cree Nation 20,Saskatchewan
4706094,Cupar,Saskatchewan
4706091,Cupar No. 218,Saskatchewan
4713098,Cut Knife,Saskatchewan
4713096,Cut Knife No. 439,Saskatchewan
4702037,Cymri No. 36,Saskatchewan
4710051,Dafoe,Saskatchewan
4711073,Dalmeny,Saskatchewan
4711014,Davidson,Saskatchewan
4710824,Day Star 87,Saskatchewan
4716054,Debden,Saskatchewan
4708061,Deer Forks No. 232,Saskatchewan
4712056,Delisle,Saskatchewan
4718049,Denare Beach,Saskatchewan
4716002,Denholm,Saskatchewan
4713054,Denzil,Saskatchewan
4706068,Dilke,Saskatchewan
4712016,Dinsmore,Saskatchewan
4706054,Disley,Saskatchewan
4718090,"Division No. 18, Unorganized",Saskatchewan
4713029,Dodsland,Saskatchewan
4718023,Dore Lake,Saskatchewan
4717055,Dorintosh,Saskatchewan
4716023,Douglas No. 436,Saskatchewan
4711048,Drake,Saskatchewan
4706019,Drinkwater,Saskatchewan
4705058,Dubuc,Saskatchewan
4715062,Duck Lake,Saskatchewan
4715061,Duck Lake No. 463,Saskatchewan
4705068,Duff,Saskatchewan
4706059,Dufferin No. 190,Saskatchewan
4711063,Dundurn,Saskatchewan
4711061,Dundurn No. 314,Saskatchewan
4711002,Duval,Saskatchewan
4706097,Dysart,Saskatchewan
4712064,Eagle Creek No. 376,Saskatchewan
4717816,Eagles Lake 165C,Saskatchewan
4706079,Earl Grey,Saskatchewan
4704026,Eastend,Saskatchewan
4708068,Eatonia,Saskatchewan
4709014,Ebenezer,Saskatchewan
4716060,Echo Bay,Saskatchewan
4717011,Edam,Saskatchewan
4706033,Edenwold,Saskatchewan
4706029,Edenwold No. 158,Saskatchewan
4711019,Elbow,Saskatchewan
4705028,Elcapo No. 154,Saskatchewan
4717017,Eldon No. 471,Saskatchewan
4710043,Elfros,Saskatchewan
4710041,Elfros No. 307,Saskatchewan
4702061,Elmsthorpe No. 100,Saskatchewan
4708094,Elrose,Saskatchewan
4711074,Elstow,Saskatchewan
4710031,Emerald No. 277,Saskatchewan
4709065,Endeavour,Saskatchewan
4707053,Enfield No. 194,Saskatchewan
4715002,Englefeld,Saskatchewan
4701011,Enniskillen No. 3,Saskatchewan
4708021,Enterprise No. 142,Saskatchewan
4707028,Ernfold,Saskatchewan
4705052,Esterhazy,Saskatchewan
4701024,Estevan,Saskatchewan
4701022,Estevan No. 5,Saskatchewan
4708076,Eston,Saskatchewan
4711007,Etters Beach,Saskatchewan
4703029,Excel No. 71,Saskatchewan
4707021,Excelsior No. 166,Saskatchewan
4713049,Eye Hill No. 382,Saskatchewan
4707049,Eyebrow,Saskatchewan
4707047,Eyebrow No. 193,Saskatchewan
4701098,Fairlight,Saskatchewan
4705071,Fenwood,Saskatchewan
4705051,Fertile Belt No. 183,Saskatchewan
4712020,Fertile Valley No. 285,Saskatchewan
4702078,Fillmore,Saskatchewan
4702076,Fillmore No. 96,Saskatchewan
4706062,Findlater,Saskatchewan
4715036,Fish Creek No. 402,Saskatchewan
4710826,Fishing Lake 89,Saskatchewan
4710854,Fishing Lake 89A,Saskatchewan
4713009,Flaxcombe,Saskatchewan
4705002,Fleming,Saskatchewan
4715051,Flett's Springs No. 429,Saskatchewan
4718052,Flin Flon (Part),Saskatchewan
4717805,Flying Dust First Nation 105 (Meadow Lake 105),Saskatchewan
4710038,Foam Lake,Saskatchewan
4710036,Foam Lake No. 276,Saskatchewan
4718824,Fond du Lac 227,Saskatchewan
4718833,Fond du Lac 229,Saskatchewan
4718847,Fond du Lac 231,Saskatchewan
4718846,Fond du Lac 232,Saskatchewan
4701064,Forget,Saskatchewan
4706051,Fort Qu'Appelle,Saskatchewan
4706045,Fort San,Saskatchewan
4714025,Fosston,Saskatchewan
4718813,Four Portages 157C,Saskatchewan
4708026,Fox Valley,Saskatchewan
4708024,Fox Valley No. 171,Saskatchewan
4706009,Francis,Saskatchewan
4706004,Francis No. 127,Saskatchewan
4717032,Frenchman Butte No. 501,Saskatchewan
4701017,Frobisher,Saskatchewan
4704012,Frontier,Saskatchewan
4704011,Frontier No. 19,Saskatchewan
4701002,Gainsborough,Saskatchewan
4715079,Garden River No. 490,Saskatchewan
4709019,Garry No. 245,Saskatchewan
4705044,Gerald,Saskatchewan
4702015,Gladmar,Saskatchewan
4717048,Glaslyn,Saskatchewan
4703064,Glen Bain No. 105,Saskatchewan
4701012,Glen Ewen,Saskatchewan
4706080,Glen Harbour,Saskatchewan
4703016,Glen McPherson No. 46,Saskatchewan
4705021,Glenavon,Saskatchewan
4711029,Glenside,Saskatchewan
4712069,Glenside No. 377,Saskatchewan
4708018,Golden Prairie,Saskatchewan
4701069,Golden West No. 95,Saskatchewan
4709029,Good Lake No. 274,Saskatchewan
4705069,Goodeve,Saskatchewan
4717066,Goodsoil,Saskatchewan
4702036,Goodwater,Saskatchewan
4710823,Gordon 86,Saskatchewan
4711004,Govan,Saskatchewan
4706028,Grand Coulee,Saskatchewan
4718831,Grandmother's Bay 219,Saskatchewan
4706069,Grandview Beach,Saskatchewan
4713032,Grandview No. 349,Saskatchewan
4715014,Grant No. 372,Saskatchewan
4713056,Grass Lake No. 381,Saskatchewan
4704034,Grassy Creek No. 78,Saskatchewan
4703071,Gravelbourg,Saskatchewan
4703068,Gravelbourg No. 104,Saskatchewan
4705059,Grayson,Saskatchewan
4705057,Grayson No. 184,Saskatchewan
4716008,Great Bend No. 405,Saskatchewan
4718021,Green Lake,Saskatchewan
4717053,Greig Lake,Saskatchewan
4705029,Grenfell,Saskatchewan
4702042,Griffin No. 66,Saskatchewan
4712832,Grizzly Bear's Head 110 and Lean Man 111,Saskatchewan
4708011,Gull Lake,Saskatchewan
4708009,Gull Lake No. 139,Saskatchewan
